descrip,seriesID,date,cpi-value
Medical,CUURA316SAM,February-1984,105.4
Medical,CUURA316SAM,April-1984,106.0
Medical,CUURA316SAM,June-1984,106.5
Medical,CUURA316SAM,August-1984,107.4
Medical,CUURA316SAM,October-1984,108.5
Medical,CUURA316SAM,December-1984,109.3
Medical,CUURA316SAM,February-1985,110.5
Medical,CUURA316SAM,April-1985,111.3
Medical,CUURA316SAM,June-1985,112.1
Medical,CUURA316SAM,August-1985,114.7
Medical,CUURA316SAM,October-1985,116.1
Medical,CUURA316SAM,December-1985,122.1
Medical,CUURA316SAM,February-1986,123.7
Medical,CUURA316SAM,April-1986,125.3
Medical,CUURA316SAM,June-1986,126.0
Medical,CUURA316SAM,August-1986,127.5
Medical,CUURA316SAM,October-1986,129.2
Medical,CUURA316SAM,December-1986,130.6
Medical,CUURA316SAM,February-1987,130.3
Medical,CUURA316SAM,April-1987,134.0
Medical,CUURA316SAM,June-1987,134.3
Medical,CUURA316SAM,August-1987,135.4
Medical,CUURA316SAM,October-1987,135.3
Medical,CUURA316SAM,December-1987,137.9
Medical,CUURA316SAM,February-1988,141.6
Medical,CUURA316SAM,April-1988,140.7
Medical,CUURA316SAM,June-1988,140.9
Medical,CUURA316SAM,August-1988,141.6
Medical,CUURA316SAM,October-1988,142.9
Medical,CUURA316SAM,December-1988,145.7
Medical,CUURA316SAM,February-1989,148.2
Medical,CUURA316SAM,April-1989,148.7
Medical,CUURA316SAM,June-1989,149.8
Medical,CUURA316SAM,August-1989,151.9
Medical,CUURA316SAM,October-1989,154.4
Medical,CUURA316SAM,December-1989,154.4
Medical,CUURA316SAM,February-1990,156.4
Medical,CUURA316SAM,April-1990,156.9
Medical,CUURA316SAM,June-1990,162.1
Medical,CUURA316SAM,August-1990,163.7
Medical,CUURA316SAM,October-1990,167.3
Medical,CUURA316SAM,December-1990,168.2
Medical,CUURA316SAM,February-1991,170.4
Medical,CUURA316SAM,April-1991,170.9
Medical,CUURA316SAM,June-1991,174.3
Medical,CUURA316SAM,August-1991,176.3
Medical,CUURA316SAM,October-1991,179.0
Medical,CUURA316SAM,December-1991,180.8
Medical,CUURA316SAM,February-1992,182.7
Medical,CUURA316SAM,April-1992,185.7
Medical,CUURA316SAM,June-1992,187.7
Medical,CUURA316SAM,August-1992,188.9
Medical,CUURA316SAM,October-1992,193.8
Medical,CUURA316SAM,December-1992,194.1
Medical,CUURA316SAM,February-1993,193.5
Medical,CUURA316SAM,April-1993,194.0
Medical,CUURA316SAM,June-1993,196.7
Medical,CUURA316SAM,August-1993,197.9
Medical,CUURA316SAM,October-1993,199.7
Medical,CUURA316SAM,December-1993,200.6
Medical,CUURA316SAM,February-1994,202.1
Medical,CUURA316SAM,April-1994,203.7
Medical,CUURA316SAM,June-1994,204.5
Medical,CUURA316SAM,August-1994,205.3
Medical,CUURA316SAM,October-1994,209.6
Medical,CUURA316SAM,December-1994,210.8
Medical,CUURA316SAM,February-1995,212.8
Medical,CUURA316SAM,April-1995,216.2
Medical,CUURA316SAM,June-1995,215.6
Medical,CUURA316SAM,August-1995,218.6
Medical,CUURA316SAM,October-1995,220.4
Medical,CUURA316SAM,December-1995,220.3
Medical,CUURA316SAM,February-1996,224.9
Medical,CUURA316SAM,April-1996,225.5
Medical,CUURA316SAM,June-1996,228.0
Medical,CUURA316SAM,August-1996,223.4
Medical,CUURA316SAM,October-1996,224.1
Medical,CUURA316SAM,December-1996,222.6
Medical,CUURA316SAM,February-1997,222.6
Medical,CUURA316SAM,April-1997,224.1
Medical,CUURA316SAM,June-1997,224.2
Medical,CUURA316SAM,August-1997,226.7
Medical,CUURA316SAM,October-1997,227.3
Medical,CUURA316SAM,December-1997,228.1
Medical,CUURA316SAM,January-1998,229.0
Medical,CUURA316SAM,March-1998,227.6
Medical,CUURA316SAM,May-1998,228.2
Medical,CUURA316SAM,July-1998,229.5
Medical,CUURA316SAM,September-1998,231.1
Medical,CUURA316SAM,November-1998,228.8
Medical,CUURA316SAM,January-1999,229.5
Medical,CUURA316SAM,March-1999,231.5
Medical,CUURA316SAM,May-1999,231.0
Medical,CUURA316SAM,July-1999,233.4
Medical,CUURA316SAM,September-1999,234.0
Medical,CUURA316SAM,November-1999,237.8
Medical,CUURA316SAM,January-2000,237.9
Medical,CUURA316SAM,March-2000,240.8
Medical,CUURA316SAM,May-2000,239.8
Medical,CUURA316SAM,July-2000,245.2
Medical,CUURA316SAM,September-2000,246.1
Medical,CUURA316SAM,November-2000,246.9
Medical,CUURA316SAM,January-2001,248.7
Medical,CUURA316SAM,March-2001,250.2
Medical,CUURA316SAM,May-2001,251.4
Medical,CUURA316SAM,July-2001,252.9
Medical,CUURA316SAM,September-2001,253.5
Medical,CUURA316SAM,November-2001,255.5
Medical,CUURA316SAM,January-2002,256.9
Medical,CUURA316SAM,March-2002,265.5
Medical,CUURA316SAM,May-2002,267.0
Medical,CUURA316SAM,July-2002,269.2
Medical,CUURA316SAM,September-2002,269.0
Medical,CUURA316SAM,November-2002,273.7
Medical,CUURA316SAM,January-2003,273.1
Medical,CUURA316SAM,March-2003,273.7
Medical,CUURA316SAM,May-2003,277.1
Medical,CUURA316SAM,July-2003,279.6
Medical,CUURA316SAM,September-2003,281.8
Medical,CUURA316SAM,November-2003,276.0
Medical,CUURA316SAM,January-2004,278.7
Medical,CUURA316SAM,March-2004,284.5
Medical,CUURA316SAM,May-2004,284.7
Medical,CUURA316SAM,July-2004,285.3
Medical,CUURA316SAM,September-2004,284.8
Medical,CUURA316SAM,November-2004,285.1
Medical,CUURA316SAM,January-2005,285.2
Medical,CUURA316SAM,March-2005,295.2
Medical,CUURA316SAM,May-2005,295.5
Medical,CUURA316SAM,July-2005,296.3
Medical,CUURA316SAM,September-2005,296.8
Medical,CUURA316SAM,November-2005,296.7
Medical,CUURA316SAM,January-2006,301.9
Medical,CUURA316SAM,March-2006,304.0
Medical,CUURA316SAM,May-2006,304.6
Medical,CUURA316SAM,July-2006,305.8
Medical,CUURA316SAM,September-2006,313.0
Medical,CUURA316SAM,November-2006,310.0
Medical,CUURA316SAM,January-2007,317.726
Medical,CUURA316SAM,March-2007,315.096
Medical,CUURA316SAM,May-2007,315.638
Medical,CUURA316SAM,July-2007,316.684
Medical,CUURA316SAM,September-2007,317.245
Medical,CUURA316SAM,November-2007,317.543
Medical,CUURA316SAM,January-2008,321.004
Medical,CUURA316SAM,March-2008,327.183
Medical,CUURA316SAM,May-2008,325.071
Medical,CUURA316SAM,July-2008,325.629
Medical,CUURA316SAM,September-2008,329.764
Medical,CUURA316SAM,November-2008,331.846
Medical,CUURA316SAM,January-2009,335.853
Medical,CUURA316SAM,March-2009,338.468
Medical,CUURA316SAM,May-2009,339.369
Medical,CUURA316SAM,July-2009,340.207
Medical,CUURA316SAM,September-2009,341.788
Medical,CUURA316SAM,November-2009,372.613
Medical,CUURA316SAM,January-2010,375.815
Medical,CUURA316SAM,March-2010,376.373
Medical,CUURA316SAM,May-2010,374.002
Medical,CUURA316SAM,July-2010,333.566
Medical,CUURA316SAM,September-2010,364.367
Medical,CUURA316SAM,November-2010,356.059
Medical,CUURA316SAM,January-2011,355.368
Medical,CUURA316SAM,March-2011,364.930
Medical,CUURA316SAM,May-2011,364.857
Medical,CUURA316SAM,July-2011,365.402
Medical,CUURA316SAM,September-2011,366.554
Medical,CUURA316SAM,November-2011,372.333
Medical,CUURA316SAM,January-2012,374.664
Medical,CUURA316SAM,March-2012,376.855
Medical,CUURA316SAM,May-2012,376.530
Medical,CUURA316SAM,July-2012,379.443
Medical,CUURA316SAM,September-2012,376.498
Medical,CUURA316SAM,November-2012,387.592
Medical,CUURA316SAM,January-2013,386.499
Medical,CUURA316SAM,March-2013,387.301
Medical,CUURA316SAM,May-2013,379.470
Medical,CUURA316SAM,July-2013,381.742
Medical,CUURA316SAM,September-2013,383.847
Medical,CUURA316SAM,November-2013,386.124
Medical,CUURA316SAM,January-2014,394.380
Medical,CUURA316SAM,March-2014,385.506
Medical,CUURA316SAM,May-2014,389.317
Medical,CUURA316SAM,July-2014,394.319
Medical,CUURA316SAM,September-2014,391.005
Medical,CUURA316SAM,November-2014,400.872
Medical,CUURA316SAM,January-2015,411.132
Medical,CUURA316SAM,March-2015,411.537
Other Goods & Serv.,CUURA316SAG,February-1982,87.9
Other Goods & Serv.,CUURA316SAG,April-1982,89.5
Other Goods & Serv.,CUURA316SAG,June-1982,90.7
Other Goods & Serv.,CUURA316SAG,August-1982,92.5
Other Goods & Serv.,CUURA316SAG,October-1982,96.1
Other Goods & Serv.,CUURA316SAG,December-1982,97.2
Other Goods & Serv.,CUURA316SAG,February-1983,98.3
Other Goods & Serv.,CUURA316SAG,April-1983,99.5
Other Goods & Serv.,CUURA316SAG,June-1983,100.3
Other Goods & Serv.,CUURA316SAG,August-1983,101.9
Other Goods & Serv.,CUURA316SAG,October-1983,103.4
Other Goods & Serv.,CUURA316SAG,December-1983,103.5
Other Goods & Serv.,CUURA316SAG,February-1984,104.9
Other Goods & Serv.,CUURA316SAG,April-1984,106.2
Other Goods & Serv.,CUURA316SAG,June-1984,107.0
Other Goods & Serv.,CUURA316SAG,August-1984,107.2
Other Goods & Serv.,CUURA316SAG,October-1984,109.8
Other Goods & Serv.,CUURA316SAG,December-1984,110.1
Other Goods & Serv.,CUURA316SAG,February-1985,110.1
Other Goods & Serv.,CUURA316SAG,April-1985,111.0
Other Goods & Serv.,CUURA316SAG,June-1985,111.2
Other Goods & Serv.,CUURA316SAG,August-1985,112.5
Other Goods & Serv.,CUURA316SAG,October-1985,115.7
Other Goods & Serv.,CUURA316SAG,December-1985,116.0
Other Goods & Serv.,CUURA316SAG,February-1986,117.0
Other Goods & Serv.,CUURA316SAG,April-1986,116.7
Other Goods & Serv.,CUURA316SAG,June-1986,116.5
Other Goods & Serv.,CUURA316SAG,August-1986,120.7
Other Goods & Serv.,CUURA316SAG,October-1986,122.6
Other Goods & Serv.,CUURA316SAG,December-1986,126.3
Other Goods & Serv.,CUURA316SAG,February-1987,128.2
Other Goods & Serv.,CUURA316SAG,April-1987,128.6
Other Goods & Serv.,CUURA316SAG,June-1987,127.4
Other Goods & Serv.,CUURA316SAG,August-1987,127.3
Other Goods & Serv.,CUURA316SAG,October-1987,130.7
Other Goods & Serv.,CUURA316SAG,December-1987,131.9
Other Goods & Serv.,CUURA316SAG,February-1988,131.8
Other Goods & Serv.,CUURA316SAG,April-1988,133.2
Other Goods & Serv.,CUURA316SAG,June-1988,134.5
Other Goods & Serv.,CUURA316SAG,August-1988,135.1
Other Goods & Serv.,CUURA316SAG,October-1988,138.6
Other Goods & Serv.,CUURA316SAG,December-1988,139.8
Other Goods & Serv.,CUURA316SAG,February-1989,143.2
Other Goods & Serv.,CUURA316SAG,April-1989,144.9
Other Goods & Serv.,CUURA316SAG,June-1989,144.8
Other Goods & Serv.,CUURA316SAG,August-1989,146.0
Other Goods & Serv.,CUURA316SAG,October-1989,150.5
Other Goods & Serv.,CUURA316SAG,December-1989,149.9
Other Goods & Serv.,CUURA316SAG,February-1990,153.8
Other Goods & Serv.,CUURA316SAG,April-1990,153.9
Other Goods & Serv.,CUURA316SAG,June-1990,155.1
Other Goods & Serv.,CUURA316SAG,August-1990,158.2
Other Goods & Serv.,CUURA316SAG,October-1990,159.2
Other Goods & Serv.,CUURA316SAG,December-1990,160.3
Other Goods & Serv.,CUURA316SAG,February-1991,160.9
Other Goods & Serv.,CUURA316SAG,April-1991,162.1
Other Goods & Serv.,CUURA316SAG,June-1991,164.4
Other Goods & Serv.,CUURA316SAG,August-1991,164.7
Other Goods & Serv.,CUURA316SAG,October-1991,164.4
Other Goods & Serv.,CUURA316SAG,December-1991,167.9
Other Goods & Serv.,CUURA316SAG,February-1992,170.2
Other Goods & Serv.,CUURA316SAG,April-1992,169.5
Other Goods & Serv.,CUURA316SAG,June-1992,169.4
Other Goods & Serv.,CUURA316SAG,August-1992,168.8
Other Goods & Serv.,CUURA316SAG,October-1992,173.5
Other Goods & Serv.,CUURA316SAG,December-1992,172.9
Other Goods & Serv.,CUURA316SAG,February-1993,178.4
Other Goods & Serv.,CUURA316SAG,April-1993,179.9
Other Goods & Serv.,CUURA316SAG,June-1993,184.9
Other Goods & Serv.,CUURA316SAG,August-1993,184.7
Other Goods & Serv.,CUURA316SAG,October-1993,177.6
Other Goods & Serv.,CUURA316SAG,December-1993,178.8
Other Goods & Serv.,CUURA316SAG,February-1994,179.3
Other Goods & Serv.,CUURA316SAG,April-1994,179.8
Other Goods & Serv.,CUURA316SAG,June-1994,182.8
Other Goods & Serv.,CUURA316SAG,August-1994,182.8
Other Goods & Serv.,CUURA316SAG,October-1994,180.1
Other Goods & Serv.,CUURA316SAG,December-1994,181.9
Other Goods & Serv.,CUURA316SAG,February-1995,182.2
Other Goods & Serv.,CUURA316SAG,April-1995,183.5
Other Goods & Serv.,CUURA316SAG,June-1995,184.5
Other Goods & Serv.,CUURA316SAG,August-1995,186.9
Other Goods & Serv.,CUURA316SAG,October-1995,189.1
Other Goods & Serv.,CUURA316SAG,December-1995,189.8
Other Goods & Serv.,CUURA316SAG,February-1996,192.2
Other Goods & Serv.,CUURA316SAG,April-1996,192.6
Other Goods & Serv.,CUURA316SAG,June-1996,193.5
Other Goods & Serv.,CUURA316SAG,August-1996,199.2
Other Goods & Serv.,CUURA316SAG,October-1996,200.0
Other Goods & Serv.,CUURA316SAG,December-1996,198.6
Other Goods & Serv.,CUURA316SAG,February-1997,202.8
Other Goods & Serv.,CUURA316SAG,April-1997,203.4
Other Goods & Serv.,CUURA316SAG,June-1997,203.2
Other Goods & Serv.,CUURA316SAG,August-1997,205.3
Other Goods & Serv.,CUURA316SAG,October-1997,208.6
Other Goods & Serv.,CUURA316SAG,December-1997,214.6
Other Goods & Serv.,CUURA316SAG,January-1998,217.4
Other Goods & Serv.,CUURA316SAG,March-1998,216.2
Other Goods & Serv.,CUURA316SAG,May-1998,218.9
Other Goods & Serv.,CUURA316SAG,July-1998,219.8
Other Goods & Serv.,CUURA316SAG,September-1998,223.2
Other Goods & Serv.,CUURA316SAG,November-1998,224.0
Other Goods & Serv.,CUURA316SAG,January-1999,237.1
Other Goods & Serv.,CUURA316SAG,March-1999,230.2
Other Goods & Serv.,CUURA316SAG,May-1999,237.3
Other Goods & Serv.,CUURA316SAG,July-1999,243.9
Other Goods & Serv.,CUURA316SAG,September-1999,246.7
Other Goods & Serv.,CUURA316SAG,November-1999,251.5
Other Goods & Serv.,CUURA316SAG,January-2000,252.3
Other Goods & Serv.,CUURA316SAG,March-2000,251.8
Other Goods & Serv.,CUURA316SAG,May-2000,252.2
Other Goods & Serv.,CUURA316SAG,July-2000,257.1
Other Goods & Serv.,CUURA316SAG,September-2000,260.9
Other Goods & Serv.,CUURA316SAG,November-2000,261.3
Other Goods & Serv.,CUURA316SAG,January-2001,257.5
Other Goods & Serv.,CUURA316SAG,March-2001,261.0
Other Goods & Serv.,CUURA316SAG,May-2001,255.3
Other Goods & Serv.,CUURA316SAG,July-2001,270.8
Other Goods & Serv.,CUURA316SAG,September-2001,274.4
Other Goods & Serv.,CUURA316SAG,November-2001,277.0
Other Goods & Serv.,CUURA316SAG,January-2002,273.7
Other Goods & Serv.,CUURA316SAG,March-2002,277.2
Other Goods & Serv.,CUURA316SAG,May-2002,278.7
Other Goods & Serv.,CUURA316SAG,July-2002,277.7
Other Goods & Serv.,CUURA316SAG,September-2002,269.7
Other Goods & Serv.,CUURA316SAG,November-2002,269.3
Other Goods & Serv.,CUURA316SAG,January-2003,269.7
Other Goods & Serv.,CUURA316SAG,March-2003,267.3
Other Goods & Serv.,CUURA316SAG,May-2003,273.0
Other Goods & Serv.,CUURA316SAG,July-2003,270.8
Other Goods & Serv.,CUURA316SAG,September-2003,273.3
Other Goods & Serv.,CUURA316SAG,November-2003,278.0
Other Goods & Serv.,CUURA316SAG,January-2004,277.6
Other Goods & Serv.,CUURA316SAG,March-2004,279.6
Other Goods & Serv.,CUURA316SAG,May-2004,282.0
Other Goods & Serv.,CUURA316SAG,July-2004,283.6
Other Goods & Serv.,CUURA316SAG,September-2004,285.6
Other Goods & Serv.,CUURA316SAG,November-2004,284.5
Other Goods & Serv.,CUURA316SAG,January-2005,288.4
Other Goods & Serv.,CUURA316SAG,March-2005,290.1
Other Goods & Serv.,CUURA316SAG,May-2005,289.6
Other Goods & Serv.,CUURA316SAG,July-2005,290.6
Other Goods & Serv.,CUURA316SAG,September-2005,292.1
Other Goods & Serv.,CUURA316SAG,November-2005,291.7
Other Goods & Serv.,CUURA316SAG,January-2006,293.5
Other Goods & Serv.,CUURA316SAG,March-2006,294.8
Other Goods & Serv.,CUURA316SAG,May-2006,294.4
Other Goods & Serv.,CUURA316SAG,July-2006,298.1
Other Goods & Serv.,CUURA316SAG,September-2006,298.4
Other Goods & Serv.,CUURA316SAG,November-2006,298.2
Other Goods & Serv.,CUURA316SAG,January-2007,314.030
Other Goods & Serv.,CUURA316SAG,March-2007,316.971
Other Goods & Serv.,CUURA316SAG,May-2007,316.916
Other Goods & Serv.,CUURA316SAG,July-2007,317.858
Other Goods & Serv.,CUURA316SAG,September-2007,319.236
Other Goods & Serv.,CUURA316SAG,November-2007,322.613
Other Goods & Serv.,CUURA316SAG,January-2008,321.146
Other Goods & Serv.,CUURA316SAG,March-2008,322.156
Other Goods & Serv.,CUURA316SAG,May-2008,324.344
Other Goods & Serv.,CUURA316SAG,July-2008,326.446
Other Goods & Serv.,CUURA316SAG,September-2008,326.318
Other Goods & Serv.,CUURA316SAG,November-2008,330.673
Other Goods & Serv.,CUURA316SAG,January-2009,330.802
Other Goods & Serv.,CUURA316SAG,March-2009,342.109
Other Goods & Serv.,CUURA316SAG,May-2009,344.289
Other Goods & Serv.,CUURA316SAG,July-2009,350.920
Other Goods & Serv.,CUURA316SAG,September-2009,354.064
Other Goods & Serv.,CUURA316SAG,November-2009,350.519
Other Goods & Serv.,CUURA316SAG,January-2010,349.500
Other Goods & Serv.,CUURA316SAG,March-2010,349.861
Other Goods & Serv.,CUURA316SAG,May-2010,345.061
Other Goods & Serv.,CUURA316SAG,July-2010,358.922
Other Goods & Serv.,CUURA316SAG,September-2010,353.949
Other Goods & Serv.,CUURA316SAG,November-2010,356.766
Other Goods & Serv.,CUURA316SAG,January-2011,357.102
Other Goods & Serv.,CUURA316SAG,March-2011,357.764
Other Goods & Serv.,CUURA316SAG,May-2011,353.583
Other Goods & Serv.,CUURA316SAG,July-2011,354.567
Other Goods & Serv.,CUURA316SAG,September-2011,350.640
Other Goods & Serv.,CUURA316SAG,November-2011,359.459
Other Goods & Serv.,CUURA316SAG,January-2012,356.795
Other Goods & Serv.,CUURA316SAG,March-2012,367.022
Other Goods & Serv.,CUURA316SAG,May-2012,362.400
Other Goods & Serv.,CUURA316SAG,July-2012,366.982
Other Goods & Serv.,CUURA316SAG,September-2012,370.271
Other Goods & Serv.,CUURA316SAG,November-2012,371.400
Other Goods & Serv.,CUURA316SAG,January-2013,371.680
Other Goods & Serv.,CUURA316SAG,March-2013,372.363
Other Goods & Serv.,CUURA316SAG,May-2013,373.737
Other Goods & Serv.,CUURA316SAG,July-2013,371.983
Other Goods & Serv.,CUURA316SAG,September-2013,373.117
Other Goods & Serv.,CUURA316SAG,November-2013,375.645
Other Goods & Serv.,CUURA316SAG,January-2014,376.898
Other Goods & Serv.,CUURA316SAG,March-2014,373.894
Other Goods & Serv.,CUURA316SAG,May-2014,376.818
Other Goods & Serv.,CUURA316SAG,July-2014,375.761
Other Goods & Serv.,CUURA316SAG,September-2014,377.702
Other Goods & Serv.,CUURA316SAG,November-2014,377.385
Other Goods & Serv.,CUURA316SAG,January-2015,380.701
Other Goods & Serv.,CUURA316SAG,March-2015,380.736
Recreation,CUURA316SAR,December-1997,100.0
Recreation,CUURA316SAR,January-1998,99.9
Recreation,CUURA316SAR,March-1998,99.7
Recreation,CUURA316SAR,May-1998,99.6
Recreation,CUURA316SAR,July-1998,99.9
Recreation,CUURA316SAR,September-1998,100.1
Recreation,CUURA316SAR,November-1998,100.7
Recreation,CUURA316SAR,January-1999,101.3
Recreation,CUURA316SAR,March-1999,100.9
Recreation,CUURA316SAR,May-1999,101.6
Recreation,CUURA316SAR,July-1999,102.7
Recreation,CUURA316SAR,September-1999,103.2
Recreation,CUURA316SAR,November-1999,103.9
Recreation,CUURA316SAR,January-2000,102.6
Recreation,CUURA316SAR,March-2000,105.5
Recreation,CUURA316SAR,May-2000,106.2
Recreation,CUURA316SAR,July-2000,108.5
Recreation,CUURA316SAR,September-2000,108.0
Recreation,CUURA316SAR,November-2000,107.8
Recreation,CUURA316SAR,January-2001,107.3
Recreation,CUURA316SAR,March-2001,107.4
Recreation,CUURA316SAR,May-2001,109.5
Recreation,CUURA316SAR,July-2001,109.1
Recreation,CUURA316SAR,September-2001,110.8
Recreation,CUURA316SAR,November-2001,109.1
Recreation,CUURA316SAR,January-2002,110.0
Recreation,CUURA316SAR,March-2002,110.8
Recreation,CUURA316SAR,May-2002,110.9
Recreation,CUURA316SAR,July-2002,110.6
Recreation,CUURA316SAR,September-2002,111.0
Recreation,CUURA316SAR,November-2002,113.9
Recreation,CUURA316SAR,January-2003,114.4
Recreation,CUURA316SAR,March-2003,114.3
Recreation,CUURA316SAR,May-2003,115.4
Recreation,CUURA316SAR,July-2003,116.6
Recreation,CUURA316SAR,September-2003,115.9
Recreation,CUURA316SAR,November-2003,115.5
Recreation,CUURA316SAR,January-2004,116.7
Recreation,CUURA316SAR,March-2004,117.7
Recreation,CUURA316SAR,May-2004,118.1
Recreation,CUURA316SAR,July-2004,114.2
Recreation,CUURA316SAR,September-2004,112.7
Recreation,CUURA316SAR,November-2004,113.7
Recreation,CUURA316SAR,January-2005,114.8
Recreation,CUURA316SAR,March-2005,115.5
Recreation,CUURA316SAR,May-2005,116.8
Recreation,CUURA316SAR,July-2005,116.7
Recreation,CUURA316SAR,September-2005,115.1
Recreation,CUURA316SAR,November-2005,115.6
Recreation,CUURA316SAR,January-2006,116.2
Recreation,CUURA316SAR,March-2006,117.0
Recreation,CUURA316SAR,May-2006,116.4
Recreation,CUURA316SAR,July-2006,115.3
Recreation,CUURA316SAR,September-2006,115.6
Recreation,CUURA316SAR,November-2006,116.9
Recreation,CUURA316SAR,January-2007,116.487
Recreation,CUURA316SAR,March-2007,114.662
Recreation,CUURA316SAR,May-2007,114.731
Recreation,CUURA316SAR,July-2007,113.739
Recreation,CUURA316SAR,September-2007,114.899
Recreation,CUURA316SAR,November-2007,113.832
Recreation,CUURA316SAR,January-2008,113.505
Recreation,CUURA316SAR,March-2008,115.180
Recreation,CUURA316SAR,May-2008,114.174
Recreation,CUURA316SAR,July-2008,115.871
Recreation,CUURA316SAR,September-2008,117.991
Recreation,CUURA316SAR,November-2008,118.408
Recreation,CUURA316SAR,January-2009,118.372
Recreation,CUURA316SAR,March-2009,119.328
Recreation,CUURA316SAR,May-2009,118.605
Recreation,CUURA316SAR,July-2009,118.657
Recreation,CUURA316SAR,September-2009,118.394
Recreation,CUURA316SAR,November-2009,107.152
Recreation,CUURA316SAR,January-2010,107.599
Recreation,CUURA316SAR,March-2010,107.050
Recreation,CUURA316SAR,May-2010,110.156
Recreation,CUURA316SAR,July-2010,108.592
Recreation,CUURA316SAR,September-2010,110.164
Recreation,CUURA316SAR,November-2010,108.182
Recreation,CUURA316SAR,January-2011,108.824
Recreation,CUURA316SAR,March-2011,109.424
Recreation,CUURA316SAR,May-2011,108.463
Recreation,CUURA316SAR,July-2011,107.265
Recreation,CUURA316SAR,September-2011,108.825
Recreation,CUURA316SAR,November-2011,107.929
Recreation,CUURA316SAR,January-2012,110.039
Recreation,CUURA316SAR,March-2012,111.722
Recreation,CUURA316SAR,May-2012,111.738
Recreation,CUURA316SAR,July-2012,110.110
Recreation,CUURA316SAR,September-2012,111.189
Recreation,CUURA316SAR,November-2012,110.978
Recreation,CUURA316SAR,January-2013,110.641
Recreation,CUURA316SAR,March-2013,109.518
Recreation,CUURA316SAR,May-2013,110.428
Recreation,CUURA316SAR,July-2013,111.775
Recreation,CUURA316SAR,September-2013,111.778
Recreation,CUURA316SAR,November-2013,111.103
Recreation,CUURA316SAR,January-2014,111.965
Recreation,CUURA316SAR,March-2014,112.956
Recreation,CUURA316SAR,May-2014,113.494
Recreation,CUURA316SAR,July-2014,111.236
Recreation,CUURA316SAR,September-2014,111.188
Recreation,CUURA316SAR,November-2014,111.302
Recreation,CUURA316SAR,January-2015,112.462
Recreation,CUURA316SAR,March-2015,111.830
Transportation,CUURA316SAT,February-1982,97.2
Transportation,CUURA316SAT,April-1982,93.8
Transportation,CUURA316SAT,June-1982,98.0
Transportation,CUURA316SAT,August-1982,99.1
Transportation,CUURA316SAT,October-1982,98.4
Transportation,CUURA316SAT,December-1982,97.9
Transportation,CUURA316SAT,February-1983,95.6
Transportation,CUURA316SAT,April-1983,97.3
Transportation,CUURA316SAT,June-1983,99.4
Transportation,CUURA316SAT,August-1983,100.6
Transportation,CUURA316SAT,October-1983,102.0
Transportation,CUURA316SAT,December-1983,101.5
Transportation,CUURA316SAT,February-1984,100.7
Transportation,CUURA316SAT,April-1984,101.7
Transportation,CUURA316SAT,June-1984,102.4
Transportation,CUURA316SAT,August-1984,104.8
Transportation,CUURA316SAT,October-1984,105.9
Transportation,CUURA316SAT,December-1984,105.6
Transportation,CUURA316SAT,February-1985,104.9
Transportation,CUURA316SAT,April-1985,106.5
Transportation,CUURA316SAT,June-1985,107.6
Transportation,CUURA316SAT,August-1985,108.0
Transportation,CUURA316SAT,October-1985,108.6
Transportation,CUURA316SAT,December-1985,108.7
Transportation,CUURA316SAT,February-1986,107.9
Transportation,CUURA316SAT,April-1986,99.2
Transportation,CUURA316SAT,June-1986,100.2
Transportation,CUURA316SAT,August-1986,98.7
Transportation,CUURA316SAT,October-1986,99.2
Transportation,CUURA316SAT,December-1986,98.7
Transportation,CUURA316SAT,February-1987,101.2
Transportation,CUURA316SAT,April-1987,101.0
Transportation,CUURA316SAT,June-1987,103.2
Transportation,CUURA316SAT,August-1987,104.7
Transportation,CUURA316SAT,October-1987,105.8
Transportation,CUURA316SAT,December-1987,107.2
Transportation,CUURA316SAT,February-1988,107.2
Transportation,CUURA316SAT,April-1988,106.6
Transportation,CUURA316SAT,June-1988,108.2
Transportation,CUURA316SAT,August-1988,108.4
Transportation,CUURA316SAT,October-1988,108.8
Transportation,CUURA316SAT,December-1988,109.0
Transportation,CUURA316SAT,February-1989,108.9
Transportation,CUURA316SAT,April-1989,109.5
Transportation,CUURA316SAT,June-1989,112.6
Transportation,CUURA316SAT,August-1989,110.4
Transportation,CUURA316SAT,October-1989,111.9
Transportation,CUURA316SAT,December-1989,112.1
Transportation,CUURA316SAT,February-1990,113.9
Transportation,CUURA316SAT,April-1990,113.1
Transportation,CUURA316SAT,June-1990,114.1
Transportation,CUURA316SAT,August-1990,116.6
Transportation,CUURA316SAT,October-1990,123.6
Transportation,CUURA316SAT,December-1990,125.3
Transportation,CUURA316SAT,February-1991,121.0
Transportation,CUURA316SAT,April-1991,118.3
Transportation,CUURA316SAT,June-1991,119.5
Transportation,CUURA316SAT,August-1991,120.8
Transportation,CUURA316SAT,October-1991,121.1
Transportation,CUURA316SAT,December-1991,123.1
Transportation,CUURA316SAT,February-1992,121.3
Transportation,CUURA316SAT,April-1992,122.4
Transportation,CUURA316SAT,June-1992,123.0
Transportation,CUURA316SAT,August-1992,122.9
Transportation,CUURA316SAT,October-1992,126.1
Transportation,CUURA316SAT,December-1992,125.6
Transportation,CUURA316SAT,February-1993,125.5
Transportation,CUURA316SAT,April-1993,126.1
Transportation,CUURA316SAT,June-1993,127.9
Transportation,CUURA316SAT,August-1993,130.4
